id,player_id,category,subcategory,dropmod,date,platform,time_primary,time_realtime,time_ingame
mr4pjq4z,8enyp9o8,Any%,No Dropmod,No Dropmod,2021-03-28,PlayStation 4,2555.0,0.0,2555.0
y2v6205z,jo3gw33j,Any%,No Dropmod,No Dropmod,2021-03-27,PC,1821.0,1821.0,1821.0
zqgn2x8m,86neqgqx,Any%,No Dropmod,No Dropmod,2021-03-27,PC,1314.0,0.0,1314.0
yo98rr1y,8en2nmd8,Any%,No Dropmod,No Dropmod,2021-03-26,PC,1574.0,0.0,1574.0
zno6rj8y,8qrmqg7j,Any%,No Dropmod,No Dropmod,2021-03-25,PC,1698.0,0.0,1698.0
yv25l2om,8wlr3p4j,Any%,No Dropmod,No Dropmod,2021-03-23,PC,1708.0,0.0,1708.0
yw058enm,8r7qy0qj,Any%,No Dropmod,No Dropmod,2021-03-22,PC,2477.0,0.0,2477.0
z187r49y,8en2nmd8,Any%,No Dropmod,No Dropmod,2021-03-22,PC,1972.0,0.0,1972.0
ylo5er2y,qxkq1r6x,Any%,No Dropmod,No Dropmod,2021-03-22,PC,1347.0,0.0,1347.0
z060nnoz,jmp461yj,Any%,No Dropmod,No Dropmod,2021-03-19,PlayStation 4,1696.0,1951.0,1696.0
zgx6wjdm,8l413v4j,Any%,No Dropmod,No Dropmod,2021-03-18,PC,1440.0,0.0,1440.0
mk7wl85y,j2wrwr7j,Any%,No Dropmod,No Dropmod,2021-03-17,PC,1660.0,0.0,1660.0
y66j3djy,8r7qy0qj,Any%,No Dropmod,No Dropmod,2021-03-17,PC,2840.0,0.0,2840.0
yo9ql70y,8wlmdg4j,Any%,No Dropmod,No Dropmod,2021-03-16,PC,2122.0,2339.0,2122.0
me9nl32z,8r7qy0qj,Any%,No Dropmod,No Dropmod,2021-03-16,PC,3261.0,0.0,3261.0
yd9vg6jz,8l413v4j,Any%,No Dropmod,No Dropmod,2021-03-15,PC,1493.0,0.0,1493.0
me9n492z,8d3kz0mx,Any%,No Dropmod,No Dropmod,2021-03-14,PC,1871.0,0.0,1871.0
yv2n448m,8l413v4j,Any%,No Dropmod,No Dropmod,2021-03-13,PC,1678.0,0.0,1678.0
me9nve9z,8l413v4j,Any%,No Dropmod,No Dropmod,2021-03-13,PC,1555.0,0.0,1555.0
y66g7djy,jmp461yj,Any%,No Dropmod,No Dropmod,2021-03-13,PlayStation 4,2476.0,2860.0,2476.0
zgxj7njm,8dw70qoj,Any%,No Dropmod,No Dropmod,2021-03-13,PC,1482.0,0.0,1482.0
zqg2rg9m,8enyord8,Any%,No Dropmod,No Dropmod,2021-03-13,PlayStation 4,2571.0,0.0,2571.0
y66e206y,8dw70qoj,Any%,No Dropmod,No Dropmod,2021-03-12,PC,1689.0,0.0,1689.0
y42j1lnm,qxkq1r6x,Any%,No Dropmod,No Dropmod,2021-03-12,PC,1505.0,0.0,1505.0
yj1onogy,8l413v4j,Any%,No Dropmod,No Dropmod,2021-03-09,PC,1789.0,0.0,1789.0
z508rj5y,j2yoprl8,Any%,No Dropmod,No Dropmod,2021-03-07,PlayStation 4,2240.0,0.0,2240.0
z189pwgy,8r7qy0qj,Any%,No Dropmod,No Dropmod,2021-03-07,PC,3477.0,0.0,3477.0
y8vk7vnz,8r7qy0qj,Any%,No Dropmod,No Dropmod,2021-03-06,PC,4616.0,0.0,4616.0
yj1ojqgy,8rpd5kdj,Any%,No Dropmod,No Dropmod,2021-03-06,PC,1212.0,0.0,1212.0
m780n6ez,xy5743w8,Any%,No Dropmod,No Dropmod,2021-03-01,PlayStation 4,1845.0,0.0,1845.0
yo9n365y,xy5743w8,Any%,No Dropmod,No Dropmod,2021-02-28,PlayStation 4,2002.0,0.0,2002.0
m3nq6v6y,8qrylqqj,Any%,No Dropmod,No Dropmod,2021-02-28,PC,1530.0,1684.0,1530.0
y9n6nd2z,x7qdnqr8,Any%,No Dropmod,No Dropmod,2021-02-24,PC,1223.0,0.0,1223.0
me9ek4qz,x72e6qq8,Any%,No Dropmod,No Dropmod,2021-02-23,PC,1716.0,0.0,1716.0
zgx2n4dm,8rpd5kdj,Any%,No Dropmod,No Dropmod,2021-02-23,PC,1243.0,1399.0,1243.0
zgxqooem,xk42mp2j,Any%,No Dropmod,No Dropmod,2021-02-22,PlayStation 4,2085.0,2342.0,2085.0
z18gq29y,x72e6qq8,Any%,No Dropmod,No Dropmod,2021-02-21,PC,1903.0,0.0,1903.0
yd910dxz,8qrylqqj,Any%,No Dropmod,No Dropmod,2021-02-20,PC,2432.0,2671.0,2432.0
zqg7dn1m,x3q1ykkj,Any%,No Dropmod,No Dropmod,2021-02-18,PC,1552.0,0.0,1552.0
mk7543xy,8dw1y1mj,Any%,No Dropmod,No Dropmod,2021-02-08,PC,1990.0,0.0,1990.0
y2vx977z,x726mdy8,Any%,No Dropmod,No Dropmod,2021-02-04,Xbox One,1735.0,0.0,1735.0
y2vve5wz,x726mdy8,Any%,No Dropmod,No Dropmod,2021-02-02,Xbox One,1904.0,2160.0,1904.0
mk78615y,jopzp9nx,Any%,No Dropmod,No Dropmod,2021-02-01,PC,2091.0,2310.0,2091.0
y2vve9jz,j2wprnoj,Any%,No Dropmod,No Dropmod,2021-01-29,PlayStation 4,1624.0,0.0,1624.0
yj1l54ny,18qqekd8,Any%,No Dropmod,No Dropmod,2021-01-27,PC,1303.0,0.0,1303.0
zp34vorm,8r71lggj,Any%,No Dropmod,No Dropmod,2021-01-26,PlayStation 4,2144.0,0.0,2144.0
zx629lez,48g73k18,Any%,No Dropmod,No Dropmod,2021-01-26,PlayStation 4,4681.0,0.0,4681.0
zx62kvqz,8143k7p8,Any%,No Dropmod,No Dropmod,2021-01-26,PC,1612.0,0.0,1612.0
y42wwwnm,j5wo71zj,Any%,No Dropmod,No Dropmod,2021-01-26,PC,1318.0,0.0,1318.0
yj13ngdy,j5wo71zj,Any%,No Dropmod,No Dropmod,2021-01-25,PC,1406.0,0.0,1406.0
ylo466ky,j96ko7vj,Any%,No Dropmod,No Dropmod,2021-01-21,PlayStation 4,1488.0,0.0,1488.0
z061rkoz,x72md168,Any%,No Dropmod,No Dropmod,2021-01-21,PC,1926.0,0.0,1926.0
z50o62jy,86n4qg5x,Any%,No Dropmod,No Dropmod,2021-01-18,Xbox One,1881.0,2260.0,1881.0
y8vqv5xz,86n4qg5x,Any%,No Dropmod,No Dropmod,2021-01-16,Xbox One,3175.0,3700.0,3175.0
y8v3g91z,x7qdnqr8,Any%,No Dropmod,No Dropmod,2021-01-15,PC,1249.0,0.0,1249.0
z5052q5y,jprvn108,Any%,No Dropmod,No Dropmod,2021-01-13,PC,1486.0,0.0,1486.0
yj1j8jdy,8dwv45mj,Any%,No Dropmod,No Dropmod,2021-01-13,PC,2004.0,0.0,2004.0
zqgkwexm,jmp3wdzj,Any%,No Dropmod,No Dropmod,2021-01-12,PC,2451.0,2680.0,2451.0
zq4x5rxm,jmpzoeoj,Any%,No Dropmod,No Dropmod,2021-01-11,PlayStation 4,1718.0,0.0,1718.0
yd0kwvjz,814m24l8,Any%,No Dropmod,No Dropmod,2021-01-09,PC,1312.0,0.0,1312.0
ywd97rnz,xk43377j,Any%,No Dropmod,No Dropmod,2021-01-08,PC,2018.0,2129.0,2018.0
ywdldjpz,8r7g53dj,Any%,No Dropmod,No Dropmod,2021-01-08,PC,1737.0,0.0,1737.0
z53qwwey,8r73q96j,Any%,No Dropmod,No Dropmod,2021-01-07,PC,1855.0,1987.0,1855.0
yo3w7edy,jo32410j,Any%,No Dropmod,No Dropmod,2021-01-05,PC,1377.0,1533.0,1377.0
zn3nw03y,8rp2yn6j,Any%,No Dropmod,No Dropmod,2021-01-04,PC,1818.0,0.0,1818.0
y6r4nnjy,x7q9y4v8,Any%,No Dropmod,No Dropmod,2021-01-02,PC,1576.0,0.0,1576.0
yd0xr4jz,x7qrmpy8,Any%,No Dropmod,No Dropmod,2021-01-01,PC,1531.0,0.0,1531.0
mr954n4m,jn3lk62x,Any%,No Dropmod,No Dropmod,2020-12-25,PC,1736.0,0.0,1736.0
y8rnq4xm,jp43qg2j,Any%,No Dropmod,No Dropmod,2020-12-24,PC,1392.0,0.0,1392.0
y91ep8rm,jopp3mnx,Any%,No Dropmod,No Dropmod,2020-12-23,PC,2303.0,0.0,2303.0
z534wney,j2yeeq68,Any%,No Dropmod,No Dropmod,2020-12-21,PC,1352.0,0.0,1352.0
zn39nkly,jpr73pk8,Any%,No Dropmod,No Dropmod,2020-12-19,PC,1339.0,0.0,1339.0
mk8ojl3m,8l07nq48,Any%,No Dropmod,No Dropmod,2020-12-19,PC,1770.0,1994.0,1770.0
yj6erpgz,814gv758,Any%,No Dropmod,No Dropmod,2020-12-18,PC,1665.0,1665.0,1665.0
z1ovre9m,8qz2gld8,Any%,No Dropmod,No Dropmod,2020-12-16,PC,1251.0,0.0,1251.0
ywdw173z,x7qdnqr8,Any%,No Dropmod,No Dropmod,2020-12-15,PC,1259.0,0.0,1259.0
z0983dez,8rpd5kdj,Any%,No Dropmod,No Dropmod,2020-12-15,PC,1306.0,0.0,1306.0
zn393kvy,jo3gmg7j,Any%,No Dropmod,No Dropmod,2020-12-15,PC,1393.0,0.0,1393.0
m3gj394z,8dw6n4gj,Any%,No Dropmod,No Dropmod,2020-12-12,PC,1456.0,0.0,1456.0
ylvxqjkm,pj04vr4x,Any%,No Dropmod,No Dropmod,2020-12-11,PC,1461.0,0.0,1461.0
z09q1v9z,8qz2gld8,Any%,No Dropmod,No Dropmod,2020-12-10,PC,1266.0,0.0,1266.0
zn3xk53y,j5wo71zj,Any%,No Dropmod,No Dropmod,2020-12-10,PC,1482.0,0.0,1482.0
yd0nlnxz,jprvn108,Any%,No Dropmod,No Dropmod,2020-12-08,PC,1542.0,1542.0,1542.0
y8rkwj1m,j2yeeq68,Any%,No Dropmod,No Dropmod,2020-12-02,PC,1441.0,0.0,1441.0
y8rk18wm,x7qdnqr8,Any%,No Dropmod,No Dropmod,2020-11-30,PC,1287.0,0.0,1287.0
y8rkr0nm,j2ylve78,Any%,No Dropmod,No Dropmod,2020-11-30,PC,1214.0,0.0,1214.0
zplpl6rm,8gevkn1j,Any%,No Dropmod,No Dropmod,2020-11-30,PC,1697.0,0.0,1697.0
z1olwv9m,xz97e398,Any%,No Dropmod,No Dropmod,2020-11-29,PC,1324.0,0.0,1324.0
zgve95jz,j2yeeq68,Any%,No Dropmod,No Dropmod,2020-11-28,PC,1638.0,0.0,1638.0
y4eovxnm,8v5ly4vj,Any%,No Dropmod,No Dropmod,2020-11-28,Xbox One,1676.0,1676.0,1676.0
zq4jo95m,814gv758,Any%,No Dropmod,No Dropmod,2020-11-28,PC,1956.0,0.0,1956.0
z09xw1oz,8gevkn1j,Any%,No Dropmod,No Dropmod,2020-11-28,PC,2090.0,0.0,2090.0
yj62k7gz,x7qdnqr8,Any%,No Dropmod,No Dropmod,2020-11-25,PC,1311.0,0.0,1311.0
y6r2p36y,86vpvypj,Any%,No Dropmod,No Dropmod,2020-11-25,PlayStation 4,1405.0,0.0,1405.0
zplw068m,8wknyyv8,Any%,No Dropmod,No Dropmod,2020-11-25,PC,2354.0,0.0,2354.0
mr9lkpdm,x35nlqkj,Any%,No Dropmod,No Dropmod,2020-11-25,PC,1586.0,0.0,1586.0
zplgk38m,xz97e398,Any%,No Dropmod,No Dropmod,2020-11-23,PC,1336.0,0.0,1336.0
me6epvqz,jn3kqy1x,Any%,No Dropmod,No Dropmod,2020-11-23,PC,1671.0,1671.0,1671.0
me6e61qz,xz97e398,Any%,No Dropmod,No Dropmod,2020-11-21,PC,1354.0,0.0,1354.0
y8r0r0wm,8qz2gld8,Any%,No Dropmod,No Dropmod,2020-11-21,PC,1294.0,0.0,1294.0
yo3lvdjy,xz97e398,Any%,No Dropmod,No Dropmod,2020-11-20,PC,1404.0,0.0,1404.0
y4exo02m,xz97e398,Any%,No Dropmod,No Dropmod,2020-11-18,PC,1537.0,0.0,1537.0
zq49158m,o86zzzpx,Any%,No Dropmod,No Dropmod,2020-11-17,PlayStation 4,1506.0,0.0,1506.0
ylv1ed2m,j2ylve78,Any%,No Dropmod,No Dropmod,2020-11-17,PC,1267.0,0.0,1267.0
zpld48vm,xy5743w8,Any%,No Dropmod,No Dropmod,2020-11-16,PlayStation 4,2497.0,0.0,2497.0
z09px58z,8rpm5wqj,Any%,No Dropmod,No Dropmod,2020-11-13,PC,1939.0,0.0,1939.0
yj6pk2nz,xz9wm348,Any%,No Dropmod,No Dropmod,2020-11-10,PC,2254.0,2472.0,2254.0
z53vxvny,x7qrmpy8,Any%,No Dropmod,No Dropmod,2020-11-07,PC,2248.0,0.0,2248.0
zn37013y,xy5743w8,Any%,No Dropmod,No Dropmod,2020-11-06,PlayStation 4,2560.0,0.0,2560.0
z097gx8z,814gv758,Any%,No Dropmod,No Dropmod,2020-11-03,PC,2386.0,0.0,2386.0
ywdkvwnz,xz97e398,Any%,No Dropmod,No Dropmod,2020-11-02,PC,1920.0,0.0,1920.0
yj6550nz,xz9wm348,Any%,No Dropmod,No Dropmod,2020-11-01,PC,2856.0,3069.0,2856.0
mr91567m,x7qrmpy8,Any%,No Dropmod,No Dropmod,2020-10-29,PC,2314.0,0.0,2314.0
m3gr65wz,xz9yzgn8,Any%,No Dropmod,No Dropmod,2020-10-26,PC,1830.0,0.0,1830.0
mr916x8m,x7q9y4v8,Any%,No Dropmod,No Dropmod,2020-10-26,PC,2354.0,0.0,2354.0
y8rdr95m,x35nlqkj,Any%,No Dropmod,No Dropmod,2020-10-25,PC,2347.0,0.0,2347.0
z530l2ey,xz97e398,Any%,No Dropmod,No Dropmod,2020-10-22,PC,1970.0,0.0,1970.0
y2dvkn9z,j2y6v368,Any%,No Dropmod,No Dropmod,2020-10-21,PC,2586.0,0.0,2586.0
ylvv82km,j5wk1nwj,Any%,No Dropmod,No Dropmod,2020-10-18,PC,2655.0,0.0,2655.0
zq44xgrm,x7qdnqr8,Any%,No Dropmod,No Dropmod,2020-10-18,PC,1877.0,0.0,1877.0
z099v04z,jo3mnqlj,Any%,No Dropmod,No Dropmod,2020-10-18,PC,2171.0,0.0,2171.0
ylvo9p3m,x7q9y4v8,Any%,No Dropmod,No Dropmod,2020-10-18,PC,2504.0,2882.0,2504.0
mr996lgm,j5wzqdwj,Any%,No Dropmod,No Dropmod,2020-10-14,PC,2370.0,2568.0,2370.0
ylvk55km,8rpd5kdj,Any%,No Dropmod,No Dropmod,2020-10-10,PC,1975.0,2230.0,1975.0
mr9e0l7m,x35nlqkj,Any%,No Dropmod,No Dropmod,2020-09-29,PC,2638.0,0.0,2638.0
y4e1rxdm,x7qdnqr8,Any%,No Dropmod,No Dropmod,2020-09-28,PC,1899.0,0.0,1899.0
m3gove4z,x7qdnqr8,Any%,No Dropmod,No Dropmod,2020-09-24,PC,1906.0,0.0,1906.0
m75p344z,x35dpl6j,Any%,No Dropmod,No Dropmod,2020-09-23,PC,2444.0,0.0,2444.0
m3gd8jqz,8qzm11o8,Any%,No Dropmod,No Dropmod,2020-09-18,PC,2092.0,0.0,2092.0
mr9qq6gm,8dwv45mj,Any%,No Dropmod,No Dropmod,2020-09-12,PC,2538.0,0.0,2538.0
z1o3j6wm,qj23w5ox,Any%,No Dropmod,No Dropmod,2020-09-12,PC,1918.0,0.0,1918.0
me6vq70z,x7qdnqr8,Any%,No Dropmod,No Dropmod,2020-09-11,PC,1959.0,0.0,1959.0
zq4kvnrm,8dwv45mj,Any%,No Dropmod,No Dropmod,2020-09-06,PC,3328.0,3577.0,3328.0
zqwxnrxz,x7qe4l08,Any%,No Dropmod,No Dropmod,2020-09-01,PC,1912.0,0.0,1912.0
znkdo78z,x7qdnqr8,Any%,No Dropmod,No Dropmod,2020-08-31,PC,2099.0,0.0,2099.0
y25l1v6y,86vpvypj,Any%,No Dropmod,No Dropmod,2020-08-29,PlayStation 4,1985.0,0.0,1985.0
zprjk2vm,8l06ryl8,Any%,No Dropmod,No Dropmod,2020-08-26,PC,2516.0,2516.0,2516.0
z5jqdq5m,xy5pq2w8,Any%,No Dropmod,No Dropmod,2020-08-25,PC,3012.0,3012.0,3012.0
znkld2vz,v81dvmr8,Any%,No Dropmod,No Dropmod,2020-08-22,PC,2696.0,0.0,2696.0
m7gjvjwm,x7qdnqr8,Any%,No Dropmod,No Dropmod,2020-08-15,PC,2283.0,0.0,2283.0
z5jn9vnm,jmom0rn8,Any%,No Dropmod,No Dropmod,2020-08-15,PC,2114.0,0.0,2114.0
yw8ok73y,x7qdnqr8,Any%,No Dropmod,No Dropmod,2020-08-12,PC,2432.0,0.0,2432.0
y256qr5y,8qzq5dq8,Any%,No Dropmod,No Dropmod,2020-08-11,PC,2016.0,0.0,2016.0
m352w3dy,y8d6wrlx,Any%,No Dropmod,No Dropmod,2020-08-09,PC,2244.0,0.0,2244.0
z5j6wogm,x7qdv0q8,Any%,No Dropmod,No Dropmod,2020-08-09,PC,2822.0,3026.0,2822.0
zx25re8m,86vpvypj,Any%,No Dropmod,No Dropmod,2020-08-09,PlayStation 4,2088.0,0.0,2088.0
mk3r3kvz,o86lz358,Any%,No Dropmod,No Dropmod,2020-08-05,PC,2332.0,0.0,2332.0
yw85853y,8l0n71r8,Any%,No Dropmod,No Dropmod,2020-08-05,PC,2276.0,0.0,2276.0
meo2p43z,pj04vr4x,Any%,No Dropmod,No Dropmod,2020-08-02,PC,1945.0,0.0,1945.0
zx20wgem,o86lz358,Any%,No Dropmod,No Dropmod,2020-07-31,PC,2532.0,0.0,2532.0
y65j936z,j4rwngm8,Any%,No Dropmod,No Dropmod,2020-07-30,PC,2215.0,0.0,2215.0
yw82423y,pj03zg9j,Any%,No Dropmod,No Dropmod,2020-07-29,PC,2690.0,0.0,2690.0
yjlq1egz,0jmod1e8,Any%,No Dropmod,No Dropmod,2020-07-29,PC,2049.0,0.0,2049.0
y82gexny,8l0n71r8,Any%,No Dropmod,No Dropmod,2020-07-29,PC,2934.0,3222.0,2934.0
ylkpgrkz,jo3gmg7j,Any%,No Dropmod,No Dropmod,2020-07-27,PC,2025.0,0.0,2025.0
y90p07ry,xy526gy8,Any%,No Dropmod,No Dropmod,2020-07-23,PC,2801.0,0.0,2801.0
z15vj99y,8dw30q5j,Any%,No Dropmod,No Dropmod,2020-07-22,PC,1781.0,0.0,1781.0
yjlejj7z,xz97e398,Any%,No Dropmod,No Dropmod,2020-07-21,PC,2039.0,0.0,2039.0
y4wj592m,pj0ynz9x,Any%,No Dropmod,No Dropmod,2020-07-21,PC,2788.0,3014.0,2788.0
y658x9qz,8e97nrpj,Any%,No Dropmod,No Dropmod,2020-07-21,PC,2130.0,2130.0,2130.0
y25we66y,jo3gmg7j,Any%,No Dropmod,No Dropmod,2020-07-18,PC,2097.0,0.0,2097.0
mk3157lz,8qzynq78,Any%,No Dropmod,No Dropmod,2020-07-17,PC,2057.0,0.0,2057.0
mrkxk44y,8dw30q5j,Any%,No Dropmod,No Dropmod,2020-07-16,PC,1814.0,0.0,1814.0
z15novgy,jo3gmg7j,Any%,No Dropmod,No Dropmod,2020-07-16,PC,2181.0,0.0,2181.0
yjlovn7z,jpr73pk8,Any%,No Dropmod,No Dropmod,2020-07-15,PC,2011.0,0.0,2011.0
z05dk64m,8dw7q39j,Any%,No Dropmod,No Dropmod,2020-07-14,PC,2950.0,0.0,2950.0
yw8g719y,j0nmy748,Any%,No Dropmod,No Dropmod,2020-07-14,PC,2931.0,0.0,2931.0
m7gnqeem,x7qe4l08,Any%,No Dropmod,No Dropmod,2020-07-10,PC,2039.0,0.0,2039.0
ylkd4wnz,8dw7mgmj,Any%,No Dropmod,No Dropmod,2020-07-09,Xbox One,3381.0,4008.0,3381.0
yd52o2vm,xz97e398,Any%,No Dropmod,No Dropmod,2020-07-08,PC,2127.0,0.0,2127.0
zprp5qrm,xz97e398,Any%,No Dropmod,No Dropmod,2020-07-07,PC,2170.0,0.0,2170.0
y25kxgjy,8dw70qoj,Any%,No Dropmod,No Dropmod,2020-07-04,PC,2454.0,0.0,2454.0
mrk2qpgy,xz97e398,Any%,No Dropmod,No Dropmod,2020-07-03,PC,2223.0,0.0,2223.0
zqwdkw9z,8l02ppv8,Any%,No Dropmod,No Dropmod,2020-07-02,PC,2539.0,0.0,2539.0
zqwdkorz,814v5o58,Any%,No Dropmod,No Dropmod,2020-07-02,PC,1915.0,0.0,1915.0
yw8rg8py,86vpvypj,Any%,No Dropmod,No Dropmod,2020-06-30,PlayStation 4,2244.0,0.0,2244.0
zqwjep9z,j4rwngm8,Any%,No Dropmod,No Dropmod,2020-06-29,PC,2245.0,2249.0,2245.0
zqw95jxz,xko6z578,Any%,No Dropmod,No Dropmod,2020-06-16,PC,2194.0,0.0,2194.0
mk3d08vz,j4rwngm8,Any%,No Dropmod,No Dropmod,2020-06-15,PC,2416.0,0.0,2416.0
yokln05z,1xypp7wx,Any%,No Dropmod,No Dropmod,2020-06-15,PC,2920.0,0.0,2920.0
y90ddxey,j92zdqw8,Any%,No Dropmod,No Dropmod,2020-06-15,PlayStation 4,2017.0,2264.0,2017.0
m7gx825m,xz9yzgn8,Any%,No Dropmod,No Dropmod,2020-06-13,PC,1889.0,0.0,1889.0
mrk70xgy,8dw30q5j,Any%,No Dropmod,No Dropmod,2020-06-10,PC,1844.0,0.0,1844.0
yw835p2y,814v5o58,Any%,No Dropmod,No Dropmod,2020-06-10,PC,1993.0,0.0,1993.0
znkplv8z,jmo0pp48,Any%,No Dropmod,No Dropmod,2020-06-10,PlayStation 4,2243.0,0.0,2243.0
y4wx9ndm,48grn57x,Any%,No Dropmod,No Dropmod,2020-06-10,PC,2253.0,0.0,2253.0
m7g6j8wm,xko6z578,Any%,No Dropmod,No Dropmod,2020-06-09,PC,2335.0,0.0,2335.0
yokppd0z,jprpyp48,Any%,No Dropmod,No Dropmod,2020-06-07,PC,1889.0,0.0,1889.0
meojqr0z,814v5o58,Any%,No Dropmod,No Dropmod,2020-06-04,PC,2133.0,0.0,2133.0
zpr274vm,xko6z578,Any%,No Dropmod,No Dropmod,2020-06-04,PC,2524.0,0.0,2524.0
z05ov7jm,j4rwngm8,Any%,No Dropmod,No Dropmod,2020-06-04,PC,2587.0,0.0,2587.0
znkpw09z,jmo0pp48,Any%,No Dropmod,No Dropmod,2020-06-04,PlayStation 4,2301.0,0.0,2301.0
znk79nvz,xz9yzgn8,Any%,No Dropmod,No Dropmod,2020-06-03,PC,1940.0,0.0,1940.0
yv6qx86z,x7q7vgr8,Any%,No Dropmod,No Dropmod,2020-06-02,PC,2034.0,0.0,2034.0
zqw02o1z,48grn57x,Any%,No Dropmod,No Dropmod,2020-06-02,PC,2756.0,0.0,2756.0
z5jvqjjm,814m24l8,Any%,No Dropmod,No Dropmod,2020-06-02,PC,1860.0,0.0,1860.0
y250v2jy,8rpm5wqj,Any%,No Dropmod,No Dropmod,2020-05-31,PC,2262.0,0.0,2262.0
zgwdrl0y,jprynl48,Any%,No Dropmod,No Dropmod,2020-05-31,PC,2373.0,0.0,2373.0
yjlxl03z,814m24l8,Any%,No Dropmod,No Dropmod,2020-05-30,PC,1884.0,0.0,1884.0
yokr73dz,jprpyp48,Any%,No Dropmod,No Dropmod,2020-05-30,PC,2011.0,0.0,2011.0
y4w7dokm,jn31pe4x,Any%,No Dropmod,No Dropmod,2020-05-28,PC,2677.0,2910.0,2677.0
ylke3vxz,jprpyp48,Any%,No Dropmod,No Dropmod,2020-05-28,PC,2184.0,0.0,2184.0
yd5ev4vm,xz9yzgn8,Any%,No Dropmod,No Dropmod,2020-05-27,PC,2065.0,0.0,2065.0
zx2or4km,xko6z578,Any%,No Dropmod,No Dropmod,2020-05-27,PC,3045.0,0.0,3045.0
ylkr6w2z,xz9yzgn8,Any%,No Dropmod,No Dropmod,2020-05-26,PC,2345.0,0.0,2345.0
z5jd7edm,jprynl48,Any%,No Dropmod,No Dropmod,2020-05-23,PC,2469.0,2469.0,2469.0
m3575xgy,8rpm5wqj,Any%,No Dropmod,No Dropmod,2020-05-23,PC,2296.0,0.0,2296.0
y65d1k6z,zx7wd687,Any%,No Dropmod,No Dropmod,2020-05-22,PC,2459.0,0.0,2459.0
zx2gprem,o86vgv0j,Any%,No Dropmod,No Dropmod,2020-05-21,PC,2735.0,2915.0,2735.0
zgwgrwvy,86vpvypj,Any%,No Dropmod,No Dropmod,2020-05-18,PlayStation 4,2390.0,0.0,2390.0
meo9218z,x35pmkej,Any%,No Dropmod,No Dropmod,2020-05-14,PC,2463.0,0.0,2463.0
m7g8jvem,x7q7vgr8,Any%,No Dropmod,No Dropmod,2020-05-14,PC,2187.0,0.0,2187.0
zpr366gm,jn36g7dx,Any%,No Dropmod,No Dropmod,2020-05-13,PC,2263.0,2440.0,2263.0
m35njdgy,814m24l8,Any%,No Dropmod,No Dropmod,2020-05-13,PC,1971.0,1971.0,1971.0
yd59lxvm,jprynl48,Any%,No Dropmod,No Dropmod,2020-05-13,PC,2666.0,0.0,2666.0
yjl1x9oz,x35pmkej,Any%,No Dropmod,No Dropmod,2020-05-11,PC,2702.0,0.0,2702.0
y25vp25y,5j56pewx,Any%,No Dropmod,No Dropmod,2020-05-11,PC,2230.0,0.0,2230.0
zqwg1w5z,x7q7vgr8,Any%,No Dropmod,No Dropmod,2020-05-10,PC,2461.0,0.0,2461.0
zprlex8m,18vzd7vj,Any%,No Dropmod,No Dropmod,2020-05-08,PlayStation 4,1936.0,0.0,1936.0
znk3njlz,8l0pder8,Any%,No Dropmod,No Dropmod,2020-05-08,PlayStation 4,1904.0,0.0,1904.0
y82r5dxy,5j56pewx,Any%,No Dropmod,No Dropmod,2020-05-08,PC,2515.0,0.0,2515.0
zgwv2edy,x7q7vgr8,Any%,No Dropmod,No Dropmod,2020-05-05,PC,2859.0,0.0,2859.0
yw8doo0y,qjov157x,Any%,No Dropmod,No Dropmod,2020-05-03,PC,2232.0,0.0,2232.0
mk38321z,x7q79zr8,Any%,No Dropmod,No Dropmod,2020-05-02,PC,2620.0,0.0,2620.0
y82rq75y,j0ng3er8,Any%,No Dropmod,No Dropmod,2020-05-01,PC,2490.0,2768.0,2490.0
zprrjqxm,48gq47pj,Any%,No Dropmod,No Dropmod,2020-04-30,PC,2316.0,0.0,2316.0
y255o77y,814m24l8,Any%,No Dropmod,No Dropmod,2020-04-30,PC,2071.0,0.0,2071.0
m3558kqy,8v503rnj,Any%,No Dropmod,No Dropmod,2020-04-29,PC,2401.0,2660.0,2401.0
zqwwlj9z,x7q7dv08,Any%,No Dropmod,No Dropmod,2020-04-29,PC,2375.0,2658.0,2375.0
z5jje65m,8l0pder8,Any%,No Dropmod,No Dropmod,2020-04-27,PlayStation 4,1943.0,0.0,1943.0
yokkxl7z,x7q7dv08,Any%,No Dropmod,No Dropmod,2020-04-27,PC,3090.0,3388.0,3090.0
m7ggd7em,j0ng3er8,Any%,No Dropmod,No Dropmod,2020-04-25,PC,3217.0,3525.0,3217.0
yok21qjz,18vzd7vj,Any%,No Dropmod,No Dropmod,2020-04-16,PlayStation 4,2052.0,0.0,2052.0
zpr032gm,5j56pewx,Any%,No Dropmod,No Dropmod,2020-04-09,PC,2736.0,0.0,2736.0
yv6j4p8z,5j56pewx,Any%,No Dropmod,No Dropmod,2020-04-01,PC,2821.0,0.0,2821.0
z15dn17y,8rp2yn6j,Any%,No Dropmod,No Dropmod,2020-03-28,PC,2345.0,0.0,2345.0
zqwk9nrz,5j56pewx,Any%,No Dropmod,No Dropmod,2020-03-27,PC,3052.0,0.0,3052.0
y6l1ko0y,dx36pd2x,Any%,No Dropmod,No Dropmod,2020-03-13,PC,1884.0,0.0,1884.0
zgk5p8vy,8rp2yn6j,Any%,No Dropmod,No Dropmod,2020-03-07,PC,2545.0,0.0,2545.0
